Category,Product Name,Weight (kg),Fragility,Weight Category,Predicted Packaging Material,Protective Packaging Tip,Image Paths
Cosmetics and Toiletries,Nail stamping hook,9.019128286,Moderately Fragile,Moderately Fragile,Composite foam panels,Products in this category are moderately fragile and require adequate protection with materials like bubble wrap or foam padding.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Composite foam panels\Image_1.jpg
Cosmetics and Toiletries,Nail stamping loop,24.78770481,Moderately Fragile,Highly Fragile,Molded fiber packaging,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Molded fiber packaging\Image_1.jpg
Cosmetics and Toiletries,Nail stamping ring,48.3522168,Moderately Fragile,Highly Fragile,Foam sheets,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Foam sheets\Image_1.jpg
Cosmetics and Toiletries,Nail stamping clip,32.31931446,Moderately Fragile,Highly Fragile,Paper cushioning,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Paper cushioning\Image_1.jpg
Cosmetics and Toiletries,Nail stamping peg,8.235776461,Moderately Fragile,Moderately Fragile,Biodegradable bubble wrap,Products in this category are moderately fragile and require adequate protection with materials like bubble wrap or foam padding.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Biodegradable bubble wrap\Image_1.jpg
Cosmetics and Toiletries,Nail stamping pin,14.07966112,Moderately Fragile,Highly Fragile,Composite foam panels,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Composite foam panels\Image_1.jpg
Cosmetics and Toiletries,Nail stamping rod,19.75829077,Moderately Fragile,Highly Fragile,Polyethylene foam rolls,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Polyethylene foam rolls\Image_1.jpg
Cosmetics and Toiletries,Nail stamping stick,28.3807828,Moderately Fragile,Highly Fragile,Composite foam panels,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Composite foam panels\Image_1.jpg
Cosmetics and Toiletries,Nail stamping dowel,20.82911309,Moderately Fragile,Highly Fragile,Molded fiber packaging,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Molded fiber packaging\Image_1.jpg
Cosmetics and Toiletries,Nail stamping pole,5.518524227,Moderately Fragile,Moderately Fragile,Corrugated plastic sheets,Products in this category are moderately fragile and require adequate protection with materials like bubble wrap or foam padding.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Corrugated plastic sheets\Image_1.jpg
Cosmetics and Toiletries,Nail stamping staff,49.02020841,Moderately Fragile,Highly Fragile,Molded fiber packaging,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Molded fiber packaging\Image_1.jpg
Cosmetics and Toiletries,Nail stamping baton,34.60840472,Moderately Fragile,Highly Fragile,Molded fiber packaging,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Molded fiber packaging\Image_1.jpg
Cosmetics and Toiletries,Nail stamping wand,31.16498131,Moderately Fragile,Highly Fragile,Composite foam panels,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Composite foam panels\Image_1.jpg
Cosmetics and Toiletries,Nail stamping scepter,42.48336885,Moderately Fragile,Highly Fragile,Biodegradable bubble wrap,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Biodegradable bubble wrap\Image_1.jpg
Cosmetics and Toiletries,Nail stamping crown,30.78724026,Moderately Fragile,Highly Fragile,Molded fiber packaging,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Molded fiber packaging\Image_1.jpg
Cosmetics and Toiletries,Nail stamping throne,43.67046734,Moderately Fragile,Highly Fragile,Foam sheets,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Foam sheets\Image_1.jpg
Cosmetics and Toiletries,Nail stamping pedestal,47.46234481,Moderately Fragile,Highly Fragile,Corrugated plastic sheets,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Corrugated plastic sheets\Image_1.jpg
Cosmetics and Toiletries,Nail stamping platform,49.10635982,Moderately Fragile,Highly Fragile,Corrugated plastic sheets,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Corrugated plastic sheets\Image_1.jpg
Cosmetics and Toiletries,Nail stamping stage,49.98039313,Moderately Fragile,Highly Fragile,Foam sheets,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Foam sheets\Image_1.jpg
Cosmetics and Toiletries,Nail stamping podium,6.11303927,Moderately Fragile,Moderately Fragile,Corrugated mailers,Products in this category are moderately fragile and require adequate protection with materials like bubble wrap or foam padding.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Corrugated mailers\Image_1.jpg
Cosmetics and Toiletries,Nail stamping dais,25.24286431,Moderately Fragile,Highly Fragile,Molded fiber packaging,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Molded fiber packaging\Image_1.jpg
Cosmetics and Toiletries,Nail stamping rostrum,3.740265035,Moderately Fragile,Not Fragile,Polyethylene foam rolls,"While moderately fragile, products in this category can be packed in standard cardboard boxes with some added protection like foam padding or air pillows.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Polyethylene foam rolls\Image_1.jpg
Cosmetics and Toiletries,Nail stamping tribune,2.903049224,Moderately Fragile,Not Fragile,Biodegradable bubble wrap,"While moderately fragile, products in this category can be packed in standard cardboard boxes with some added protection like foam padding or air pillows.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Biodegradable bubble wrap\Image_1.jpg
Cosmetics and Toiletries,Nail stamping lectern,34.73892537,Moderately Fragile,Highly Fragile,Foam sheets,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Foam sheets\Image_1.jpg
Cosmetics and Toiletries,Nail stamping pulpit,18.63393791,Moderately Fragile,Highly Fragile,Composite foam panels,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Composite foam panels\Image_1.jpg
Cosmetics and Toiletries,Nail stamping altar,15.23050664,Moderately Fragile,Highly Fragile,Foam sheets,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Foam sheets\Image_1.jpg
Cosmetics and Toiletries,Nail stamping sanctuary,42.58485418,Moderately Fragile,Highly Fragile,Molded fiber packaging,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Molded fiber packaging\Image_1.jpg
Furniture,Chair,39.31294045,Moderately Fragile,Highly Fragile,Molded fiber packaging,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Molded fiber packaging\Image_1.jpg
Furniture,Table,38.22740377,Moderately Fragile,Highly Fragile,Molded fiber packaging,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Molded fiber packaging\Image_1.jpg
Furniture,Sofa,49.10265057,Moderately Fragile,Highly Fragile,Paper cushioning,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Paper cushioning\Image_1.jpg
Furniture,Bed,1.791452083,Moderately Fragile,Not Fragile,Polyethylene foam rolls,"While moderately fragile, products in this category can be packed in standard cardboard boxes with some added protection like foam padding or air pillows.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Polyethylene foam rolls\Image_1.jpg
Furniture,Bookshelf,31.93957781,Moderately Fragile,Highly Fragile,Polyethylene foam rolls,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Polyethylene foam rolls\Image_1.jpg
